id,owner_id,lga,property_type,estimated_value
11632,11632,Badagry,Commercial,23151254.97
11633,11633,Agege,Commercial,4026796.14
11634,11634,Ikorodu,Residential,2258691.28
11635,11635,Ikorodu,Commercial,16427226.13
11636,11636,Badagry,Residential,21928821.87
11637,11637,Mushin,Residential,14906236.77
11638,11638,Amuwo-Odofin,Commercial,7979609.02
11639,11639,Ikeja,Commercial,5706618.47
11640,11640,Eti-Osa,Commercial,11346687.62
11641,11641,Ikorodu,Residential,5040210.39
11642,11642,Eti-Osa,Residential,26738488.4
11643,11643,Yaba,Residential,14344917.19
11644,11644,Somolu,Residential,20730842.76
11645,11645,Kosofe,Commercial,24964308.52
11646,11646,Somolu,Residential,8521012.62
11647,11647,Badagry,Commercial,10585324.33
11648,11648,Badagry,Residential,8537497.97
11649,11649,Shomolu,Commercial,22641730.59
11650,11650,Ifako-Ijaiye,Residential,7469090.38
11651,11651,Alimosho,Residential,2916857.01
11652,11652,Yaba,Residential,15511221.96
11653,11653,Badagry,Residential,6102956.15
11654,11654,Lekki,Residential,18467863.77
11655,11655,Badagry,Residential,3691160.84
11656,11656,Victoria Island,Commercial,40592696.18
11657,11657,Ikeja,Commercial,28385727.75
11658,11658,Oshodi-Isolo,Residential,15589604.42
11659,11659,Somolu,Commercial,22039023.43
11660,11660,Kosofe,Residential,2762891.59
11661,11661,Yaba,Commercial,23641953.76
11662,11662,Kosofe,Residential,6100081.42
11663,11663,Surulere,Residential,10076787.77
11664,11664,Kosofe,Commercial,17190443.14
11665,11665,Kosofe,Commercial,16591121.82
11666,11666,Yaba,Residential,2456783.82
11667,11667,Kosofe,Residential,12990982.78
11668,11668,Amuwo-Odofin,Residential,7779338.05
11669,11669,Ikeja,Residential,7686766.33
11670,11670,Shomolu,Commercial,9365922.97
11671,11671,Agege,Commercial,4489127.57
11672,11672,Victoria Island,Commercial,48362092.14
11673,11673,Eti-Osa,Residential,29422516.66
11674,11674,Ajah,Residential,6013454.03
11675,11675,Agege,Residential,18187292.86
11676,11676,Ajah,Commercial,22100180.51
11677,11677,Ajah,Commercial,25217834.57
11678,11678,Ifako-Ijaiye,Residential,22792770.57
11679,11679,Kosofe,Commercial,6968025.74
11680,11680,Badagry,Residential,2476225.13
11681,11681,Agege,Commercial,6549090.65
11682,11682,Mushin,Residential,8123562.44
11683,11683,Alimosho,Commercial,10031919.53
11684,11684,Mushin,Residential,5556963.61
11685,11685,Lekki,Commercial,28129615.91
11686,11686,Ikeja,Commercial,18418481.76
11687,11687,Somolu,Commercial,17126656.06
11688,11688,Badagry,Residential,21852665.3
11689,11689,Amuwo-Odofin,Commercial,5824022.53
11690,11690,Ifako-Ijaiye,Residential,28694745.04
11691,11691,Badagry,Residential,8940751.34
11692,11692,Amuwo-Odofin,Residential,10716681.35
11693,11693,Ikorodu,Residential,10191486.17
11694,11694,Ifako-Ijaiye,Residential,3631536.16
11695,11695,Alimosho,Commercial,5786349.42
11696,11696,Ikorodu,Commercial,16629946.81
11697,11697,Oshodi-Isolo,Commercial,18718482.32
11698,11698,Apapa,Commercial,24356346.33
11699,11699,Oshodi-Isolo,Residential,17705163.01
11700,11700,Apapa,Residential,7826575.92
11701,11701,Agege,Residential,10490629.09
11702,11702,Agege,Residential,840371.99
11703,11703,Agege,Residential,2752966.59
11704,11704,Agege,Residential,9073278.8
11705,11705,Eti-Osa,Residential,6740749.74
11706,11706,Epe,Commercial,3701912.46
11707,11707,Ikeja,Residential,16945223.96
11708,11708,Victoria Island,Commercial,29334024.83
11709,11709,Shomolu,Residential,6434614.22
11710,11710,Ifako-Ijaiye,Residential,9614348.64
11711,11711,Ikorodu,Residential,13021236.48
11712,11712,Alimosho,Commercial,3506294.92
11713,11713,Badagry,Residential,2533430.85
11714,11714,Lekki,Residential,26656442.26
11715,11715,Victoria Island,Commercial,70801759.21
11716,11716,Badagry,Commercial,1957402.43
11717,11717,Ikeja,Residential,8804409.24
11718,11718,Lekki,Commercial,33978178.7
11719,11719,Kosofe,Commercial,8789678.87
11720,11720,Yaba,Commercial,15946365.92
11721,11721,Eti-Osa,Commercial,16515043.54
11722,11722,Yaba,Commercial,7424096.78
11723,11723,Yaba,Commercial,15336091.19
11724,11724,Somolu,Commercial,22424104.23
11725,11725,Somolu,Residential,15071307.09
11726,11726,Badagry,Commercial,22090668.17
11727,11727,Eti-Osa,Commercial,23349095.85
11728,11728,Eti-Osa,Residential,15120706.36
11729,11729,Agege,Commercial,18304061.42
11730,11730,Ajah,Residential,20842320.66
11731,11731,Mushin,Residential,8474420.3
11732,11732,Apapa,Commercial,6547601.43
11733,11733,Shomolu,Commercial,17157577.42
11734,11734,Ikorodu,Residential,9313628.58
11735,11735,Somolu,Residential,16761141.7
11736,11736,Yaba,Commercial,1627714.35
11737,11737,Ikorodu,Residential,13975064.67
11738,11738,Agege,Residential,6226174.35
11739,11739,Epe,Residential,14167529.69
11740,11740,Oshodi-Isolo,Residential,16286295.51
11741,11741,Victoria Island,Residential,39842185.86
11742,11742,Somolu,Commercial,19748148.16
11743,11743,Somolu,Residential,11624545.96
11744,11744,Ikeja,Residential,28808283.8
11745,11745,Amuwo-Odofin,Commercial,3062972.98
11746,11746,Mushin,Commercial,11492143.57
11747,11747,Kosofe,Residential,19600517.92
11748,11748,Amuwo-Odofin,Commercial,15174602.89
11749,11749,Ajah,Commercial,10835258.07
11750,11750,Oshodi-Isolo,Residential,15503061.42
11751,11751,Oshodi-Isolo,Residential,18643923.12
11752,11752,Amuwo-Odofin,Commercial,9698170.3
11753,11753,Ifako-Ijaiye,Commercial,4169022.42
11754,11754,Ikeja,Residential,10624321.49
11755,11755,Kosofe,Residential,8963241.71
11756,11756,Ikeja,Commercial,6620122.92
11757,11757,Mushin,Residential,18623669.32
11758,11758,Oshodi-Isolo,Residential,12832726.32
11759,11759,Agege,Residential,1273162.33
11760,11760,Badagry,Commercial,12631149.07
11761,11761,Apapa,Residential,6501702.71
11762,11762,Victoria Island,Commercial,61002149.08
11763,11763,Agege,Residential,17086003.07
11764,11764,Epe,Commercial,3989555.17
11765,11765,Agege,Residential,17960529.34
11766,11766,Mushin,Commercial,1465593.49
11767,11767,Eti-Osa,Commercial,18419580.92
11768,11768,Lekki,Residential,8330995.75
11769,11769,Amuwo-Odofin,Commercial,24812905.95
11770,11770,Amuwo-Odofin,Commercial,6351995.97
11771,11771,Surulere,Residential,6505564.53
11772,11772,Somolu,Commercial,2605774.99
11773,11773,Somolu,Residential,7300448.7
11774,11774,Surulere,Commercial,1919644.34
11775,11775,Amuwo-Odofin,Commercial,13576229.11
11776,11776,Yaba,Commercial,12147965.83
11777,11777,Oshodi-Isolo,Residential,14560941.06
11778,11778,Badagry,Commercial,2960056.21
11779,11779,Mushin,Residential,1914500.73
11780,11780,Amuwo-Odofin,Commercial,12002233.31
11781,11781,Victoria Island,Residential,59802427.32
11782,11782,Apapa,Residential,11820961.37
11783,11783,Oshodi-Isolo,Residential,5686850.05
11784,11784,Ikeja,Commercial,21377498.47
11785,11785,Surulere,Residential,18145201.65
11786,11786,Mushin,Residential,1412710.19
11787,11787,Kosofe,Commercial,2964505.85
11788,11788,Victoria Island,Residential,25137611.03
11789,11789,Lekki,Commercial,38787660.19
11790,11790,Amuwo-Odofin,Residential,25983246.2
11791,11791,Kosofe,Commercial,19656528.72
11792,11792,Alimosho,Residential,9977557.26
11793,11793,Kosofe,Commercial,12198265.13
11794,11794,Yaba,Residential,26904722.38
11795,11795,Kosofe,Commercial,6512013.77
11796,11796,Badagry,Commercial,8269068.34
11797,11797,Apapa,Commercial,8146071.23
11798,11798,Shomolu,Residential,602343.01
11799,11799,Ikeja,Residential,19100889.91
11800,11800,Mushin,Commercial,4579973.78
11801,11801,Oshodi-Isolo,Residential,13257746.5
11802,11802,Badagry,Residential,15008039.77
11803,11803,Agege,Residential,10029485.98
11804,11804,Surulere,Commercial,2867824.37
11805,11805,Somolu,Residential,6438354.31
11806,11806,Agege,Residential,13032090.94
11807,11807,Kosofe,Commercial,710412.59
11808,11808,Ajah,Residential,14373307.44
11809,11809,Badagry,Residential,5817035.94
11810,11810,Surulere,Commercial,9164262.94
11811,11811,Somolu,Commercial,7961937.89
11812,11812,Ikeja,Residential,7022432.53
11813,11813,Surulere,Residential,10441947.95
11814,11814,Lekki,Residential,45492926.53
11815,11815,Shomolu,Residential,9795004.08
11816,11816,Eti-Osa,Residential,33729892.18
11817,11817,Alimosho,Residential,8832116.76
11818,11818,Agege,Commercial,6429998.28
11819,11819,Oshodi-Isolo,Residential,7955334.7
11820,11820,Badagry,Commercial,726309.49
11821,11821,Victoria Island,Residential,41065548.57
11822,11822,Kosofe,Commercial,11337386.03
11823,11823,Kosofe,Residential,19246317.43
11824,11824,Epe,Residential,12960262.03
11825,11825,Shomolu,Commercial,8987212.96
11826,11826,Ikorodu,Commercial,10282472.51
11827,11827,Alimosho,Residential,3840665.43
11828,11828,Apapa,Residential,20149764.47
11829,11829,Ajah,Commercial,12254121.41
11830,11830,Victoria Island,Commercial,34904972.94
11831,11831,Amuwo-Odofin,Residential,23266301.21
11832,11832,Surulere,Commercial,5425382.03
11833,11833,Ajah,Commercial,14833500.04
11834,11834,Mushin,Residential,6596220.57
11835,11835,Alimosho,Commercial,6560779.4
11836,11836,Oshodi-Isolo,Commercial,13130464.97
11837,11837,Mushin,Residential,3196452.31
11838,11838,Apapa,Residential,20174187.06
11839,11839,Amuwo-Odofin,Residential,18750246.58
11840,11840,Yaba,Residential,28363019.62
11841,11841,Amuwo-Odofin,Residential,22805776.01
11842,11842,Agege,Commercial,3275471.92
11843,11843,Surulere,Commercial,16950396.15
11844,11844,Ikeja,Residential,5965163.3
11845,11845,Somolu,Residential,12645790.87
11846,11846,Shomolu,Commercial,5738343.17
11847,11847,Eti-Osa,Commercial,23896928.74
11848,11848,Somolu,Residential,8732431.29
11849,11849,Yaba,Residential,22976950.93
11850,11850,Amuwo-Odofin,Residential,10688498.02
11851,11851,Ikeja,Commercial,16660063.14
11852,11852,Agege,Commercial,917786.06
11853,11853,Eti-Osa,Residential,12757271.67
11854,11854,Badagry,Commercial,12445399.24
11855,11855,Amuwo-Odofin,Residential,2239666.58
11856,11856,Alimosho,Commercial,4963631.64
11857,11857,Victoria Island,Residential,29760068.24
11858,11858,Somolu,Commercial,6333562.33
11859,11859,Apapa,Residential,1886538.68
11860,11860,Ajah,Commercial,18908021.92
11861,11861,Ikeja,Commercial,7798940.36
11862,11862,Alimosho,Residential,3356973.86
11863,11863,Ifako-Ijaiye,Residential,17821702.68
11864,11864,Alimosho,Commercial,13835578.99
11865,11865,Ikeja,Residential,6239667.68
11866,11866,Eti-Osa,Commercial,3302111.45
11867,11867,Somolu,Commercial,5041763.71
11868,11868,Apapa,Commercial,10049282.98
11869,11869,Amuwo-Odofin,Residential,9404857.12
11870,11870,Ifako-Ijaiye,Residential,23188863.7
11871,11871,Epe,Commercial,20759196.79
11872,11872,Somolu,Commercial,9403764.92
11873,11873,Victoria Island,Commercial,29980671.08
11874,11874,Somolu,Commercial,21302983.16
11875,11875,Kosofe,Residential,22304003.75
11876,11876,Surulere,Commercial,20002797.81
11877,11877,Ajah,Commercial,9597116.67
11878,11878,Eti-Osa,Residential,28181274.42
11879,11879,Ajah,Residential,12545285.88
11880,11880,Oshodi-Isolo,Residential,9263059.22
11881,11881,Ikeja,Commercial,16431160.14
11882,11882,Oshodi-Isolo,Residential,1670612.11
11883,11883,Badagry,Commercial,8142569.97
11884,11884,Shomolu,Commercial,4477644.04
11885,11885,Shomolu,Residential,11998258.51
11886,11886,Somolu,Residential,14360556.29
11887,11887,Alimosho,Commercial,2958109.78
11888,11888,Alimosho,Commercial,11728397.86
11889,11889,Yaba,Residential,14930428.33
11890,11890,Ifako-Ijaiye,Residential,5647736.05
11891,11891,Agege,Commercial,2815106.94
11892,11892,Ifako-Ijaiye,Residential,14005321.73
11893,11893,Surulere,Residential,16068205.7
11894,11894,Surulere,Residential,27051526.04
11895,11895,Apapa,Commercial,4069526.25
11896,11896,Lekki,Commercial,48485197.86
11897,11897,Yaba,Residential,13081725.33
11898,11898,Ikeja,Commercial,20827702.77
11899,11899,Oshodi-Isolo,Residential,21717302.33
11900,11900,Ajah,Commercial,5062132.46
11901,11901,Oshodi-Isolo,Residential,22269872.72
11902,11902,Ifako-Ijaiye,Commercial,2198025.3
11903,11903,Ifako-Ijaiye,Residential,12088955.39
11904,11904,Victoria Island,Commercial,33652483.41
11905,11905,Ifako-Ijaiye,Residential,8763396.94
11906,11906,Amuwo-Odofin,Residential,8260126.66
11907,11907,Ifako-Ijaiye,Residential,8391641.35
11908,11908,Agege,Residential,3345023.94
11909,11909,Epe,Commercial,11506813.35
11910,11910,Badagry,Commercial,10375474.53
11911,11911,Surulere,Commercial,12193765.93
11912,11912,Ajah,Commercial,1509377.19
11913,11913,Yaba,Residential,6410820.9
11914,11914,Shomolu,Residential,18945628.66
11915,11915,Somolu,Commercial,8748017.54
11916,11916,Oshodi-Isolo,Residential,13287206.24
11917,11917,Victoria Island,Residential,12872548.42
11918,11918,Oshodi-Isolo,Commercial,18911682.71
11919,11919,Shomolu,Residential,7019470.12
11920,11920,Yaba,Residential,32882343.12
11921,11921,Surulere,Commercial,30357293.49
11922,11922,Eti-Osa,Commercial,8146676.48
11923,11923,Eti-Osa,Residential,31187130.67
11924,11924,Surulere,Residential,14002433.65
11925,11925,Shomolu,Residential,10664626.37
11926,11926,Ifako-Ijaiye,Residential,17265279.18
11927,11927,Victoria Island,Residential,45061660.5
11928,11928,Apapa,Commercial,2625573.27
11929,11929,Apapa,Commercial,8903581.32
11930,11930,Oshodi-Isolo,Residential,4282934.75
11931,11931,Ikeja,Residential,4028527.53
11932,11932,Mushin,Commercial,10292102.17
11933,11933,Shomolu,Commercial,18945146.59
11934,11934,Shomolu,Residential,12349557.52
11935,11935,Mushin,Commercial,21205868.24
11936,11936,Kosofe,Residential,17717391.87
11937,11937,Victoria Island,Commercial,29218127.17
11938,11938,Ikeja,Residential,38428014.5
11939,11939,Epe,Commercial,11413740.32
11940,11940,Victoria Island,Residential,37250542.02
11941,11941,Amuwo-Odofin,Residential,12099617.63
11942,11942,Eti-Osa,Commercial,2105686.93
11943,11943,Ikeja,Residential,32088565.21
11944,11944,Shomolu,Commercial,7234197.17
11945,11945,Ifako-Ijaiye,Commercial,7702013.37
11946,11946,Yaba,Residential,1397937.11
11947,11947,Somolu,Residential,17028716.58
11948,11948,Kosofe,Residential,8719482.38
11949,11949,Shomolu,Residential,16735022.56
11950,11950,Ajah,Residential,21898133.49
11951,11951,Surulere,Residential,10908942.88
11952,11952,Agege,Residential,3600457.58
11953,11953,Ikeja,Commercial,38765346.51
11954,11954,Oshodi-Isolo,Residential,5317074.12
11955,11955,Ifako-Ijaiye,Residential,2021158.96
11956,11956,Surulere,Commercial,32116890.5
11957,11957,Apapa,Commercial,10902228.65
11958,11958,Amuwo-Odofin,Residential,10690522.26
11959,11959,Mushin,Residential,21048022.68
11960,11960,Badagry,Residential,18594426.45
11961,11961,Shomolu,Residential,13744426.81
11962,11962,Yaba,Commercial,8784091.3
11963,11963,Somolu,Residential,3025433.62
11964,11964,Ikeja,Commercial,29724693.28
11965,11965,Mushin,Commercial,3738438.32
11966,11966,Ifako-Ijaiye,Commercial,14298513.23
11967,11967,Kosofe,Residential,4157507.71
11968,11968,Victoria Island,Commercial,13985674.31
11969,11969,Mushin,Residential,5103469.76
11970,11970,Alimosho,Commercial,1955705.39
11971,11971,Yaba,Residential,12813225.36
11972,11972,Ajah,Commercial,8969270.83
11973,11973,Mushin,Commercial,13039146.0
11974,11974,Mushin,Commercial,9810851.42
11975,11975,Apapa,Residential,6941566.7
11976,11976,Agege,Commercial,2914435.21
11977,11977,Ifako-Ijaiye,Residential,12948580.21
11978,11978,Alimosho,Residential,8373398.99
11979,11979,Apapa,Commercial,3924890.09
11980,11980,Apapa,Residential,22540143.28
11981,11981,Alimosho,Residential,11775201.94
11982,11982,Victoria Island,Residential,38957341.31
11983,11983,Eti-Osa,Residential,23900151.79
11984,11984,Kosofe,Residential,3873633.09
11985,11985,Apapa,Residential,16693214.34
11986,11986,Agege,Residential,4433466.71
11987,11987,Ikeja,Commercial,18497704.52
11988,11988,Ajah,Residential,2969395.39
11989,11989,Alimosho,Commercial,4182427.74
11990,11990,Yaba,Residential,4219761.99
11991,11991,Victoria Island,Commercial,18283656.89
11992,11992,Lekki,Residential,10071688.83
11993,11993,Badagry,Commercial,13330561.62
11994,11994,Alimosho,Commercial,5163740.38
11995,11995,Ifako-Ijaiye,Residential,12912447.75
11996,11996,Apapa,Residential,8995846.48
11997,11997,Kosofe,Residential,14965085.07
11998,11998,Badagry,Residential,11158893.02
11999,11999,Amuwo-Odofin,Commercial,2441468.41
12000,12000,Apapa,Residential,5508972.36
12001,12001,Ikeja,Residential,23564231.73
12002,12002,Kosofe,Residential,5894654.46
12003,12003,Alimosho,Commercial,6336479.42
12004,12004,Oshodi-Isolo,Residential,8163122.48
12005,12005,Lekki,Commercial,67137604.66
12006,12006,Alimosho,Commercial,7328416.85
12007,12007,Ikorodu,Commercial,5428230.53
12008,12008,Agege,Commercial,2312920.79
12009,12009,Ikorodu,Commercial,2115281.01
12010,12010,Apapa,Residential,3008489.6
12011,12011,Mushin,Commercial,3635287.1
12012,12012,Lekki,Commercial,2786359.14
12013,12013,Alimosho,Commercial,14113668.77
12014,12014,Yaba,Commercial,6321995.04
12015,12015,Agege,Commercial,12657546.9
12016,12016,Shomolu,Residential,10300967.19
12017,12017,Shomolu,Residential,3866462.31
12018,12018,Epe,Residential,6297298.81
12019,12019,Agege,Residential,3741557.8
12020,12020,Somolu,Residential,5596560.14
12021,12021,Somolu,Commercial,10203789.63
12022,12022,Eti-Osa,Commercial,17397562.99
12023,12023,Victoria Island,Commercial,10584567.65
12024,12024,Victoria Island,Residential,26181500.26
12025,12025,Surulere,Residential,12806978.51
12026,12026,Yaba,Commercial,19137426.39
12027,12027,Eti-Osa,Commercial,20421191.23
12028,12028,Somolu,Residential,8225996.76
12029,12029,Kosofe,Commercial,10534220.08
12030,12030,Ikorodu,Commercial,10711305.47
12031,12031,Kosofe,Residential,16242099.47
12032,12032,Badagry,Residential,4656480.1
12033,12033,Somolu,Commercial,11114096.72
12034,12034,Epe,Commercial,9319642.91
12035,12035,Surulere,Commercial,7076072.7
12036,12036,Amuwo-Odofin,Residential,7611168.84
12037,12037,Victoria Island,Commercial,67313703.66
12038,12038,Oshodi-Isolo,Residential,1318927.77
12039,12039,Agege,Commercial,4196477.18
12040,12040,Ikeja,Commercial,10891194.93
12041,12041,Lekki,Commercial,50311900.33
12042,12042,Badagry,Residential,8746233.84
12043,12043,Somolu,Residential,1803421.32
12044,12044,Epe,Commercial,3354482.39
12045,12045,Victoria Island,Commercial,1647373.68
12046,12046,Yaba,Residential,14957568.65
12047,12047,Apapa,Commercial,23497022.97
12048,12048,Badagry,Residential,13545518.53
12049,12049,Agege,Commercial,6194629.06
12050,12050,Shomolu,Commercial,7773613.91
12051,12051,Mushin,Commercial,20577154.65
12052,12052,Apapa,Residential,17481359.25
12053,12053,Somolu,Residential,3243218.14
12054,12054,Ikorodu,Residential,1729514.06
12055,12055,Eti-Osa,Commercial,6747842.88
12056,12056,Kosofe,Commercial,21889340.71
12057,12057,Ikorodu,Commercial,1047148.13
12058,12058,Surulere,Commercial,2042998.59
12059,12059,Victoria Island,Residential,63349017.72
